System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
CSM,250,204,1,adult,204.1,Turkey Vulture,bird,taxon,Species,NA,feeding,free-living,free-living,detritivore,NA,high,migrant,NA,1430,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0,0.0344118,22,0.0470025,0.04920887,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Falconiformes,NA,NA,NA,Cathartidae,Catjartes,aura,NA
CSM,251,205,1,adult,205.1,Western Grebe,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,1314,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.02,0.16517663,22,0.0218222,0.2170421,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Podicipediformes,NA,NA,NA,Podicipedidae,Aechmophorus,occidentalis,NA
CSM,253,207,1,adult,207.1,Western Sandpiper,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,24.2,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.04308039,22,1.507e-4,0.00104255,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Calidris,mauri,NA
CSM,254,208,1,adult,208.1,Whimbrel,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,404,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.05,0.24759979,22,0.0192895,0.10003031,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Numenius,phaeopus,NA
CSM,255,209,1,adult,209.1,Willet,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,270,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",2.63,13.5993499,22,0.7094073,3.67182446,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Catoptrophorus,semipalmatus,NA
CSM,256,210,1,adult,210.1,Raccoon,mammal,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,6000,NA,NA,species,literature (Nowak 1991; Wilson&Ruff 1999),NA,NA,NA,0.9857072,NA,NA,field experience,"based on nocturnal field observations and latrines, 10 individuals at csm, 0 epb, 0 bsq",Animalia,Chordata,Vertebrata,NA,Mammalia,NA,Carnivora,NA,NA,NA,Procyonidae,Procyon,locator,NA
CSM,257,211,1,adult,211.1,copepod-thalassinidean,copepod,taxon,Family,likely two species,feeding,commensal,commensal,predator,NA,NA,NA,NA,1.1485e-4,NA,NA,approximation,mean volumetric across two Hemicyclops spp in literature,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Crustacea,NA,Copepoda,NA,Cyclopoida,NA,NA,NA,Clausidiidae,NA,NA,NA
CSM,258,212,1,adult,212.1,Salt Marsh Bird's Beak,vascular plant,taxon,Species,NA,autotroph,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.2,NA,NA,"approximation, quantified ratio",apply relative abundance in point count transects of Salicornia virginica to biomass of Sv),Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scrophulariaceae,Cordylanthus,maritimus,NA
CSM,259,213,1,adult,213.1,Dodder,vascular plant,taxon,Species,NA,autotroph,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.07843,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Convolvulaceae,Cuscuta,salina,NA
CSM,260,214,1,adult,214.1,Picornavirus,virus,taxon,Species,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSM,262,216,1,adult,216.1,apicomplexan-spionid,protist,taxon,Species,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7657.60498,5.45566751,NA,NA,NA,NA,NA,Protozoa,Apicomplexa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSM,263,217,1,adult,217.1,ciliates.Assiminea,protist,taxon,Species,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protozoa,Ciliophora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSM,264,218,1,adult,218.1,ciliates.Polydora,protist,taxon,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protozoa,Ciliophora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSM,265,219,1,adult,219.1,gregarine-Ccap,protist,taxon,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5344182.98,4.3219759699999996,NA,NA,NA,NA,NA,Protozoa,Apicomplexa,NA,NA,NA,Gregarinea,NA,NA,NA,NA,NA,NA,NA,NA
CSM,266,220,1,adult,220.1,gregarine-Pachy,protist,taxon,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,1.13e-6,NA,2,species,volumetric,NA,7657.60498,5.45566751,NA,NA,NA,NA,NA,Protozoa,Apicomplexa,NA,NA,NA,Gregarinea,NA,NA,NA,NA,NA,NA,NA,NA
CSM,273,227,1,adult,227.1,Plasmodium sp.,protist,taxon,Genus,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protozoa,Apicomplexa,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plasmodium,sp.,NA
CSM,274,228,1,adult,228.1,Trichodina sp.,protist,taxon,Genus,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protozoa,Ciliophora,NA,NA,Oligohymenophorea,NA,NA,NA,NA,NA,Trichodinidae,Trichodina,sp.,NA
CSM,275,229,1,adult,229.1,Henneguya,myxozoan,taxon,Species,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Myxozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSM,277,231,1,adult,231.1,Gyrodactylus sp.,monogenean,taxon,Genus,NA,feeding,infectious,infectious,pathogen,NA,NA,NA,NA,7.53e-5,NA,NA,approximation,equal microcotylid,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Monogenea,Polyonchoinea,NA,NA,NA,NA,Gyrodactylidae,Gyrodactylus,sp.,NA
CSM,279,233,1,adult,233.1,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,9.74e-4,NA,NA,species,volumetric; literature (Martin & Adams 1961),NA,NA,NA,3.448e-4,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
CSM,280,234,1,adult,234.1,microphallid-assiminea,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
CSM,281,235,1,adult,235.1,Austrobilharzia sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,8.6e-5,NA,NA,species,volumetric; literature (Short & Holliman 1961),NA,NA,NA,6e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
CSM,283,237,1,adult,237.1,Catatropis johnstoni,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,1.2e-4,NA,NA,species,volumetric; literature (Martin 1963),NA,NA,NA,1.01e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
CSM,284,238,1,adult,238.1,Cloacitrema michiganiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.22e-4,NA,NA,species,volumetric; literature (Robison 1952),NA,NA,NA,1.05e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
CSM,285,239,1,adult,239.1,Euhaplorchis californiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,5e-6,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,9.9e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
CSM,286,240,1,adult,240.1,fat cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-10,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
CSM,290,244,1,adult,244.1,hemiurid,trematode,life stage,Family,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00884018,NA,1,species,direct,112.2,NA,NA,9.92e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,NA,NA,NA
CSM,291,245,1,adult,245.1,Himasthla rhigedana,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.002382,NA,NA,species,literature,NA,NA,NA,4.43e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
CSM,292,246,1,adult,246.1,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.001429,NA,NA,species,literature,NA,NA,NA,8.03e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
CSM,293,247,1,adult,247.1,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00172883,NA,NA,species,literature,NA,NA,NA,3.84e-5,NA,NA,"approximation, quantified ratio",relative abundance of parth to bsq parth),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,NA
CSM,296,250,1,adult,250.1,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,approximation,set equal to  congener (renc),NA,NA,NA,1.05e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
CSM,297,251,1,adult,251.1,mc aorta,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01e-9,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
CSM,301,255,1,adult,255.1,mc unk acteo,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53e-8,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
CSM,311,265,1,adult,265.1,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,5.2e-5,NA,NA,species,literature,NA,NA,NA,3.32e-7,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
CSM,312,266,1,adult,266.1,Parorchis acanthus,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.003253,NA,NA,species,literature,NA,NA,NA,5.75e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
CSM,313,267,1,adult,267.1,Parvatrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3e-6,NA,NA,species,literature,NA,NA,NA,6.2e-8,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Gymnophallidae,Parvatrema,sp.,NA
CSM,314,268,1,adult,268.1,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,7e-6,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,3.5e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
CSM,315,269,1,adult,269.1,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2e-5,NA,NA,species,literature,NA,NA,NA,1.9e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
CSM,317,271,1,adult,271.1,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,4e-5,NA,NA,species,volumetric; literature (Martin 1951),NA,NA,NA,4.31e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
CSM,318,272,1,adult,272.1,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,species,literature,NA,NA,NA,1.05e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
CSM,319,273,1,adult,273.1,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,species,literature,NA,NA,NA,1.18e-11,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
CSM,320,274,1,adult,274.1,renic,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,3.1e-5,NA,NA,approximation,set equal to  congener (renc),NA,NA,NA,2e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,NA,NA,NA
CSM,321,275,1,adult,275.1,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,5.2e-5,NA,NA,approximation,set equal to confamilial meso,NA,NA,NA,4.5e-6,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
CSM,322,276,1,adult,276.1,Maritrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2.8e-5,NA,NA,approximation,average of several Maritrema from literature,NA,NA,NA,2.6e-5,NA,NA,extrapolation from other estuary,from csm,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
CSM,323,277,1,adult,277.1,Stictodora hancocki,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,2.9e-5,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,1.7e-5,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
CSM,325,279,1,adult,279.1,unk a/sm meso,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18e-8,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
CSM,326,280,1,adult,280.1,unk c,trematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38e-12,NA,NA,quantified apportionment,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
CSM,327,233,2,parthenitae,233.2,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.04343062,0.01194345,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,2535.13,1788.64865,10.8457054,0.1057794,0.06959916,10.5599803,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
CSM,328,234,2,parthenitae,234.2,microphallid-assiminea,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,4.309e-4,NA,1,approximation,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,147519.58,409580.009,4,0.0635665,0.1764888,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
CSM,329,235,2,parthenitae,235.2,Austrobilharzia sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.04890922,0.01304819,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,533.49,387.710888,6.92004934,0.0271277,0.02026085,6.93163371,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Schistosomatidae,Austrobilharzia,sp.,NA
CSM,331,237,2,parthenitae,237.2,Catatropis johnstoni,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03948466,0.01320705,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,487.43,510.571341,7.03049928,0.014,0.01251799,7.0428428,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
CSM,332,238,2,parthenitae,238.2,Cloacitrema michiganiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.05809193,0.01448815,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,1546.23,1464.37319,5.96138636,0.0865,0.08560981,4.96468624,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
CSM,333,239,2,parthenitae,239.2,Euhaplorchis californiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.04177776,0.01040675,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,26028.29,27552.4361,7.00488801,0.991,0.97833626,7.01782455,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
CSM,335,245,2,parthenitae,245.2,Himasthla rhigedana,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0536798,0.01328424,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,7592.15,7623.5532,10.5147268,0.4043369,0.40130443,8.46669257,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
CSM,336,246,2,parthenitae,246.2,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.05438456,0.01525595,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,12451.64,15130.7844,4.95556398,0.741,1.00575735,4.57677001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
CSM,337,247,2,parthenitae,247.2,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,4.8544e-4,NA,24,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,4420.12,NA,NA,0.0019647,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,matched these unk hemiurid parthenitae/cercariae to Hysterolecitha adults
CSM,338,250,2,parthenitae,250.2,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.04351237,0.01577758,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,1569.55,2192.66116,4.41904993,0.063,0.08401241,4.2717043,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
CSM,342,265,2,parthenitae,265.2,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.04300827,0.01263352,15,population,"applied average proportional mass of similar species, renb & cata (Hechinger et al 2009), to local host mass frequency distributions",72.71,114.542452,7,0.0029,0.00479654,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
CSM,343,266,2,parthenitae,266.2,Parorchis acanthus,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0665,0.02315299,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,515.41,488.912729,5.37704147,0.0291954,0.03338074,4.43450295,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
CSM,344,268,2,parthenitae,268.2,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0336,0.01288209,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,881.57,635.348696,8.01887982,0.0290717,0.02200914,7.37226252,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
CSM,345,269,2,parthenitae,269.2,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.09457275,0.02609155,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,2834.82,3529.5755,7.92291685,0.2402602,0.28858011,9.03102049,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
CSM,346,271,2,parthenitae,271.2,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03579704,0.00990405,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,1267.1,1432.57593,7.00371698,0.0393483,0.04491443,7.02376709,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
CSM,347,272,2,parthenitae,272.2,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03633873,0.01036479,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,3110.79,1600.54243,10.6160066,0.0996038,0.05518127,6.85640943,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
CSM,348,273,2,parthenitae,273.2,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0369169,0.01205915,15,population,"applied proportional mass of similar congener, renb (Hechinger et al 2009), to local host mass frequency distributions",16.35,35.2161703,4.11860183,5.893e-4,0.00125165,4.15684512,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
CSM,349,275,2,parthenitae,275.2,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.03824933,0.00892929,15,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,1259.33,1727.94714,7.00341594,0.0391,0.04887244,7.00645293,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
